__id__,AX1,AY1,AZ1,GX1,GY1,GZ1,labels
2:29:13,-1.36,6.93,6.99,-0.08,-0.03,-0.09,
2:29:14,-1.39,6.9,6.86,-0.11,0.03,-0.01,
2:29:15,-1.94,6.78,6.45,-0.22,0.27,-0.04,
2:29:16,-1.18,7.06,6.98,-0.07,0.06,-0.03,
2:29:17,-1.46,7,6.96,-0.05,0.03,-0.01,
2:29:18,-1.42,6.99,6.98,-0.11,0.01,-0.05,
2:29:19,-1.41,7,6.92,-0.09,0.04,-0.02,
2:29:20,-1.51,7.06,6.85,-0.14,0.05,-0.02,
2:29:21,-1.44,7.03,6.92,-0.07,0.04,0.01,
2:29:22,-1.28,7.09,6.93,-0.06,0.07,-0.01,
2:29:23,-0.98,7.26,6.89,-0.09,0.02,0,
2:29:24,-1.33,6.98,6.89,-0.11,0.04,-0.03,
2:29:25,-1.61,6.82,6.98,-0.07,0,-0.02,
2:29:26,-1.35,7.02,6.93,-0.04,0.01,0,
2:29:27,-1.3,6.93,6.91,-0.07,0.02,0.01,
2:29:28,-1.48,6.93,7.12,-0.05,0.01,-0.04,
2:29:29,-1.22,7.12,6.86,-0.09,0.04,-0.01,
2:29:30,-1.32,7.03,6.85,-0.1,0.06,-0.01,
2:29:31,-1.25,6.96,6.94,-0.06,0.07,-0.02,
2:29:32,-1.49,6.94,6.93,-0.02,0.03,0.01,
2:29:33,-1.47,7.09,6.87,-0.01,0,-0.01,
2:29:34,-1.39,6.94,7.01,-0.12,0.01,-0.05,
2:29:35,-1.53,7.09,7.08,-0.1,0.05,0,
2:29:36,-1.46,7,6.95,-0.08,0.04,0,
2:29:37,-1.54,7.07,7.03,-0.05,0.03,-0.01,
2:29:38,-1.48,6.97,6.93,-0.12,0.02,-0.03,
2:29:39,-1.59,7.01,7,-0.1,0.03,-0.03,
2:29:40,-1.29,7.05,6.99,-0.06,0.01,-0.04,
2:29:41,-1.61,7,7.04,-0.04,0.04,0.01,
2:29:42,-1.46,6.93,6.97,-0.05,0.02,0,
2:29:43,-1.59,6.96,7.05,-0.08,0.06,-0.02,
2:29:44,-1.46,7.16,6.92,-0.08,0.03,-0.02,
2:29:45,-1.47,7.02,6.91,-0.11,0.04,-0.04,
2:29:46,-1.27,7.13,6.87,-0.11,0.05,0,
2:29:47,-1.37,7.01,6.85,-0.07,0.04,-0.01,
2:29:48,-1.28,7.06,6.95,-0.07,0.02,-0.02,
2:29:49,-1.61,7.06,7.02,0,0.02,-0.02,
2:29:50,-1.63,7.01,6.93,-0.08,0.02,-0.05,
2:29:51,-1.52,6.92,7.04,-0.08,0.03,-0.04,
2:29:52,-1.51,6.93,7,-0.1,0.01,-0.08,
2:29:53,-1.56,6.95,6.92,-0.06,0.04,-0.02,
2:29:54,-1.4,7.02,6.89,-0.11,0.02,-0.03,
2:29:55,-1.59,6.84,6.98,-0.08,0.03,-0.02,
2:29:56,-1.53,7.09,7.03,-0.05,0.03,0.01,
2:29:57,-1.37,7.14,6.92,-0.09,0.09,0,
2:29:58,-1.41,7.02,6.88,-0.06,0.06,-0.01,
2:29:59,-1.36,6.9,7.02,-0.1,0.02,-0.03,
2:30:00,-1.61,6.94,7.09,-0.05,-0.11,-0.07,
2:30:01,-1.29,6.89,7.01,-0.09,0.05,-0.02,
2:30:02,-1.32,6.87,6.99,-0.08,0.04,-0.04,
2:30:03,-1.43,6.86,7.1,-0.04,-0.01,-0.01,
2:30:04,-1.37,6.75,7.18,-0.05,0.02,-0.06,
2:30:05,-1.2,7.13,6.95,-0.1,0.1,0.03,
2:30:06,-1.38,6.86,7.07,-0.09,0.07,0.02,
2:30:07,-1.43,6.9,7.24,-0.04,0.01,0,
2:30:08,-1.09,7.03,7,-0.09,0.05,-0.08,
2:30:09,-1.09,6.91,7.11,-0.09,0.01,-0.04,
2:30:10,-1.25,6.85,7.18,-0.08,0.01,-0.07,
2:30:11,-1.53,6.87,7.27,-0.13,0.1,0.02,
2:30:12,-1.58,6.9,7,-0.12,0.07,-0.01,
2:30:13,-1.34,7.04,6.99,0.05,-0.06,-0.05,
2:30:14,-1.35,6.89,6.93,-0.04,0.02,-0.02,
2:30:15,-1.02,7.1,6.93,-0.12,0.06,0.02,
2:30:16,-1.21,6.93,7.1,-0.07,0.05,0.01,
2:30:17,-1.24,6.82,7.07,-0.08,0.02,-0.07,
2:30:18,-0.96,6.88,7,-0.08,0.02,-0.03,
2:30:19,-1.13,6.97,7.14,-0.07,-0.02,-0.06,
2:30:20,-1.2,7.09,7.09,-0.07,0,-0.03,
2:30:21,-1.01,7.02,7.13,-0.09,0.03,-0.02,
2:30:22,-1.29,6.96,7.06,-0.08,0.03,-0.03,
2:30:23,-1.21,6.9,7.09,-0.05,0.01,-0.02,
2:30:24,-1.13,6.96,7.11,-0.04,0,-0.02,
2:30:25,-1.3,7.03,7.09,0.01,0.01,-0.02,
2:30:26,-1.19,6.98,6.97,-0.07,0.02,-0.06,
2:30:27,-1.56,6.76,7.09,-0.02,0,-0.04,
2:30:28,-1.29,7.07,6.92,-0.1,0.03,-0.03,
2:30:29,-1.08,7.06,6.99,-0.07,0.02,-0.01,
2:30:30,-1.23,6.84,7.03,-0.16,0.09,-0.02,
2:30:31,-1.36,6.92,7.03,-0.14,0.09,0.02,
2:30:32,-1.6,7.62,6.84,-0.04,0.1,0,
2:30:33,-1.25,6.94,7.08,-0.07,0.06,0,
2:30:34,-1.53,6.87,6.98,-0.1,0.01,0.02,
2:30:35,-1.08,7.14,6.88,-0.12,0.04,-0.05,
2:30:36,-1.29,7.03,7.08,-0.03,0.06,0,
2:30:37,-1.04,7.02,6.93,-0.03,0.01,-0.02,
2:30:38,-1.02,7.14,6.96,-0.09,0.03,-0.03,
2:30:39,-1.24,7.04,7.17,-0.05,0.09,-0.02,
2:30:40,-1.81,6.65,7.17,0.04,-0.04,-0.05,
2:30:41,-1.22,6.93,6.94,-0.06,-0.01,-0.04,
2:30:42,-1,7.14,7,-0.12,0.09,0.01,
2:30:43,-1.18,7.19,6.97,0.01,-0.02,-0.1,
2:30:44,-1.14,7.12,6.95,-0.12,0.05,-0.01,
2:30:45,-1.29,6.91,7.1,-0.06,0.08,0.03,
2:30:46,-1.18,6.91,6.96,0.12,-0.02,-0.01,
2:30:47,-1.28,7.03,6.96,0,0.13,0.03,
2:30:48,-1.18,6.87,7.22,-0.04,0.02,-0.04,
2:30:49,-1.23,6.92,7.02,-0.06,0.02,-0.02,
2:30:50,-1.21,6.85,7.12,-0.12,0.04,-0.05,
2:30:51,-1.44,6.81,7.2,-0.09,0.05,-0.03,
2:30:52,-1.15,7,7.03,-0.13,0.07,-0.01,
2:30:53,-0.89,7.06,7.06,-0.08,0.04,0,
2:30:54,-1.13,6.88,7.06,-0.08,0.09,-0.01,
2:30:55,-1.08,7.08,7.01,-0.06,0.05,-0.02,
2:30:56,-1.1,6.97,6.97,-0.06,0,-0.04,
2:30:57,-1.16,6.99,7.09,-0.1,0.06,-0.01,
2:30:58,-1.27,6.9,7.04,-0.09,0,-0.05,
2:30:59,-1.18,6.97,6.99,-0.11,0.06,0.01,
2:31:00,-0.89,7.05,7.01,0.02,0.01,-0.03,
2:31:01,-1.37,7.29,6.77,-0.2,0.14,0.1,
2:31:02,-1.26,7.09,7.05,-0.05,0.02,-0.02,
2:31:03,-1.1,7.01,7.03,-0.15,0.06,-0.01,
2:31:04,-1.16,6.94,7.02,-0.09,0.05,-0.02,
2:31:05,-1.24,6.88,6.94,-0.07,0.01,-0.01,
2:31:06,-1.29,7,7.01,-0.07,0.06,-0.01,
2:31:07,-1.27,6.75,7.11,-0.04,0.02,0,
2:31:08,-1.21,6.93,7.03,-0.05,0,-0.03,
2:31:09,-1.2,6.94,7.03,-0.1,0.02,-0.04,
2:31:10,-1.19,7.03,6.96,-0.1,0.03,-0.03,
2:31:11,-1.21,6.94,7.01,-0.09,-0.01,-0.05,
2:31:12,-1.41,7,7.02,-0.06,0.01,-0.04,
2:31:13,-1.48,6.89,7.18,-0.15,0.02,0,
2:31:14,-1.17,7.04,6.96,-0.17,0.1,-0.04,
2:31:15,-1.42,7.16,6.75,-0.18,0.12,0.02,
2:31:16,-1.22,6.98,7.07,0.02,0,-0.01,
2:31:17,-1.22,7.29,6.91,-0.12,0.11,0.02,
2:31:18,-1.39,6.83,6.79,-0.05,0.02,-0.05,
2:31:19,-1.5,6.9,6.96,-0.09,0.08,-0.02,
2:31:20,-1.44,7.17,6.87,-0.06,0.04,-0.03,
2:31:21,-1.28,7.27,6.77,-0.06,0.02,0.01,
2:31:22,-1.37,7.18,6.85,-0.16,0.08,-0.02,
2:31:23,-1.47,6.96,7.03,-0.09,0.02,0,
2:31:24,-1.25,7.18,6.75,-0.08,0.02,-0.02,
2:31:25,-1.27,7.19,6.82,-0.07,0.04,-0.03,
2:31:26,-1.54,7.03,7.01,-0.06,0,-0.01,
2:31:27,-1.57,6.72,6.98,-0.07,0.1,-0.03,
2:31:28,-1.73,7,6.89,-0.06,0.04,0,
2:31:29,-1.48,6.88,6.99,-0.07,0.05,-0.03,
2:31:30,-1.67,6.97,7.13,-0.06,0.02,-0.05,
2:31:31,-1.61,6.93,6.93,0,0.01,-0.02,
2:31:32,-1.26,7.18,6.92,-0.09,0.08,0,
2:31:33,-1.58,7.03,7.04,-0.06,0.02,-0.01,
2:31:34,-1.37,7.06,6.78,-0.1,0.06,-0.01,
2:31:35,-0.89,7.33,6.55,-0.08,-0.02,-0.03,
2:31:36,-1.58,7.01,6.85,-0.1,0.02,-0.04,
2:31:37,-1.48,7.02,7.04,-0.02,-0.04,-0.01,
2:31:38,-1.63,7.15,6.9,-0.12,0.06,-0.05,
2:31:39,-1.5,7.02,7.04,-0.1,0.04,-0.01,
2:31:40,-1.49,6.9,6.9,-0.08,0.08,0.02,
2:31:41,-1.27,7.05,6.83,-0.07,0.08,-0.03,
2:31:42,-1.23,7.38,7.29,-0.04,0.02,0,
2:31:43,-1.17,6.9,7,-0.07,0.02,-0.03,
2:31:44,-1.08,6.91,7.07,-0.07,0.03,-0.02,
2:31:45,-1.24,6.86,7,-0.08,0.03,-0.03,
2:31:46,-1.05,6.96,7.03,-0.07,0.06,-0.01,
2:31:47,-1.19,6.87,7.14,-0.1,0.03,-0.03,
2:31:48,-1.09,7.04,7.01,-0.09,0.03,-0.02,
2:31:49,-1.21,6.99,7.06,-0.06,0.03,-0.03,
2:31:50,-1.24,6.89,7.08,-0.08,0.06,0,
2:31:51,-1.35,6.97,7.17,-0.07,0.04,-0.01,
2:31:52,-1.24,6.94,7.02,-0.04,0.04,-0.01,
2:31:53,-1.24,6.92,7.07,-0.08,0.03,-0.01,
2:31:54,-1.53,6.81,7.11,-0.05,0.03,-0.02,
2:31:55,-0.83,7.01,6.96,-0.06,0.03,-0.03,
2:31:56,-1.47,6.93,7.1,-0.03,0.03,-0.03,
2:31:57,-1.46,6.83,7.11,-0.07,0.02,-0.02,
2:31:58,-1.36,6.87,7.14,-0.11,0.03,-0.02,
2:31:59,-1.13,6.95,6.93,-0.1,-0.07,-0.05,
2:32:00,-1.45,6.95,7.04,-0.1,0.04,-0.03,
2:32:01,-1.29,6.98,7.05,-0.05,0.02,-0.04,
2:32:02,-1.44,7.14,7.08,-0.06,-0.01,-0.13,
2:32:03,-1.63,7.18,7.07,-0.02,0.08,-0.04,
2:32:04,-1.16,7.05,6.92,-0.03,-0.03,-0.05,
2:32:05,-1.47,7.01,6.99,-0.21,0.08,0.04,
2:32:06,-1.22,7.18,7.1,-0.06,-0.02,-0.04,
2:32:07,-1.32,7.02,6.94,-0.12,0.02,-0.02,
2:32:08,-1.08,7.06,6.85,-0.08,0,-0.06,
2:32:09,-1.36,7.23,6.82,-0.05,0.02,-0.03,
2:32:10,-1.57,7.2,6.9,-0.13,0.08,0.02,
2:32:11,-1.57,7.03,6.57,-0.09,0.09,-0.04,
2:32:12,-1.57,7.16,6.78,-0.05,0.01,-0.03,
2:32:13,-1.43,7.18,6.79,-0.07,0.03,0,
2:32:14,-1.43,7.12,6.85,-0.05,-0.01,-0.04,
2:32:15,-1.23,7.2,6.77,-0.08,0.03,-0.03,
2:32:16,-1.26,7.15,6.78,-0.09,0.03,-0.03,
2:32:17,-1.35,7.3,6.71,-0.11,0.05,0,
2:32:18,-1.3,7.29,6.85,-0.12,0.11,0.02,
2:32:19,-1.42,7.01,6.83,-0.08,0.01,-0.02,
2:32:20,-1.42,7.04,6.85,-0.07,0.04,-0.01,
2:32:21,-1.11,7.2,6.9,-0.09,0.06,0,
2:32:22,-1.47,7.13,6.92,-0.07,0.04,-0.03,
2:32:23,-1.4,7.09,6.85,-0.07,0.05,0,
2:32:24,-1.43,6.98,6.89,-0.02,-0.04,-0.06,
2:32:25,-1.36,7.03,6.86,-0.06,-0.03,-0.04,
2:32:26,-1.54,7.03,6.86,-0.08,0.03,-0.01,
2:32:27,-1.32,6.95,6.76,-0.11,0.02,-0.04,
2:32:28,-1.42,7.09,7.01,-0.14,0.08,0.01,
2:32:29,-1.63,7.06,7.03,-0.14,0.14,0.03,
2:32:30,-1.52,6.87,6.77,-0.02,0.02,-0.02,
2:32:31,-1.66,7.12,6.83,-0.03,0.01,-0.01,
2:32:32,-1.55,7.07,6.84,0,0.01,0,
2:32:33,-1.66,6.88,6.98,-0.04,0.02,-0.05,
2:32:34,-1.47,6.92,6.83,-0.07,0.02,-0.03,
2:32:35,-1.59,6.94,6.9,-0.1,0.02,-0.03,
2:32:36,-1.67,7,6.87,-0.06,0.01,-0.04,
2:32:37,-1.47,7.02,6.94,-0.08,0.02,-0.04,
2:32:38,-1.84,6.69,7.05,-0.04,0.06,-0.17,
2:32:39,-1.89,7.11,6.69,-0.21,0.13,0.01,
2:32:40,-1.63,7.02,6.68,-0.03,0.08,0.03,
2:32:41,-1.66,7.08,6.85,-0.07,0.05,-0.02,
2:32:42,-1.75,7.06,6.83,-0.06,-0.04,-0.01,
2:32:43,-1.65,7.03,6.84,-0.07,0.01,-0.05,
2:32:44,-1.63,7.1,6.95,-0.1,0.07,-0.01,
2:32:45,-1.47,6.95,6.99,-0.09,0.03,0,
2:32:46,-1.6,6.98,7.02,-0.06,0.04,-0.01,
2:32:47,-1.61,7.04,6.85,-0.06,0.09,-0.04,
2:32:48,-1.5,6.99,6.86,-0.07,0.07,-0.02,
2:32:49,-1.8,6.88,6.92,-0.06,0.05,0,
2:32:50,-1.42,6.97,6.87,-0.05,0.06,-0.02,
2:32:51,-1.67,7.05,6.81,-0.05,0.01,-0.03,
2:32:52,-1.41,6.93,6.95,-0.1,0.02,0,
2:32:53,-1.47,6.97,6.85,-0.03,0.07,0,
2:32:54,-1.41,6.94,6.98,-0.11,0.04,-0.02,
2:32:55,-1.38,7.06,6.88,-0.05,0.01,-0.02,
2:32:56,-1.63,7.11,6.8,-0.08,0.03,-0.01,
2:32:57,-1.87,6.91,7.08,-0.03,0.05,-0.04,
2:32:58,-1.52,7.05,6.79,-0.12,0.06,-0.01,
2:32:59,-1.52,7.01,6.82,-0.07,0.09,-0.01,
2:33:00,-1.39,7.1,6.93,-0.07,0.08,0.01,
2:33:01,-1.62,6.94,6.93,-0.08,0.04,0,
2:33:02,-1.72,6.86,7.02,-0.04,-0.03,-0.05,
2:33:03,-1.6,6.88,7.08,-0.11,0,-0.04,
2:33:04,-1.71,6.9,6.97,-0.02,0.01,-0.03,
2:33:05,-1.56,6.97,6.99,-0.09,0.02,-0.02,
2:33:06,-1.62,6.79,7.07,-0.08,-0.01,-0.02,
2:33:07,-1.41,7.04,7.15,-0.08,0.02,-0.02,
2:33:08,-1.54,6.92,7.18,-0.12,0.03,0,
2:33:09,-1.49,6.85,6.97,-0.09,0.02,-0.01,
2:33:10,-1.44,6.98,7.02,0,-0.01,-0.04,
2:33:11,-1.51,7.05,6.98,-0.07,0.08,-0.01,
2:33:12,-1.49,6.89,6.96,-0.08,0.04,-0.02,
2:33:13,-1.51,6.92,7.18,-0.07,-0.02,-0.03,
2:33:14,-1.51,6.96,6.89,-0.09,0.06,-0.02,
2:33:15,-1.53,6.94,7.03,-0.1,0,-0.03,
2:33:16,-1.54,6.74,7.04,-0.12,0.04,-0.02,
2:33:17,-1.39,6.96,7,-0.07,0.05,-0.01,
2:33:18,-1.45,6.93,6.93,-0.07,0.05,0.01,
2:33:19,-1.43,6.9,6.98,-0.06,0.07,-0.04,
2:33:20,-1.63,7,6.99,-0.07,0.04,-0.03,
2:33:21,-1.64,6.83,7.11,-0.05,0,-0.06,
2:33:22,-1.56,6.95,7.04,-0.09,0.01,-0.02,
2:33:23,-1.89,6.89,6.95,-0.15,0.12,0.02,
2:33:24,-1.53,6.88,7.09,-0.09,-0.01,-0.03,
2:33:25,-1.63,6.93,7.03,-0.09,0.03,0,
2:33:26,-1.7,6.84,7.14,-0.05,0.02,0,
2:33:27,-1.03,7.37,6.83,-0.11,0.03,0,
2:33:28,-1.2,7.1,6.78,-0.09,0.04,0,
2:33:29,-1.5,7.02,6.95,-0.07,0.02,-0.04,
2:33:30,-1.29,7.04,6.93,-0.08,0.02,-0.02,
2:33:31,-1.49,7.01,7.01,-0.08,0.02,-0.02,
2:33:32,-1.41,6.95,7.02,-0.07,-0.02,-0.04,
2:33:33,-1.58,6.78,7.1,-0.09,0.07,-0.01,
2:33:34,-1.56,7.23,7.03,-0.13,0.04,0,
2:33:35,-1.65,6.95,7.04,-0.1,0.06,-0.01,
2:33:36,-1.38,6.95,7.03,-0.02,-0.02,-0.04,
2:33:37,-1.23,7.12,6.92,-0.07,0.05,-0.02,
2:33:38,-1.6,7.11,6.83,-0.02,0.02,0,
2:33:39,-1.54,6.81,6.94,-0.02,-0.06,-0.06,
2:33:40,-1.5,7.15,6.97,-0.09,0.03,0.01,
2:33:41,-1.3,7.03,6.98,-0.09,0.05,-0.03,
2:33:42,-1.53,6.98,7.17,-0.1,0.05,0,
2:33:43,-1.36,7.1,6.97,-0.08,0.01,-0.02,
2:33:44,-1.55,7.06,7.14,-0.05,0.08,0.01,
2:33:45,-1.52,6.97,7,-0.06,0.05,-0.01,
2:33:46,-1.59,7.11,6.78,-0.06,0.04,-0.03,
2:33:47,-1.47,7.13,6.83,-0.08,0.03,-0.03,
2:33:48,-1.4,6.99,7.07,-0.09,0.02,-0.01,
2:33:49,-1.36,7.05,6.96,-0.08,0.01,-0.01,
2:33:50,-1.28,7.18,6.94,-0.11,0.1,-0.01,
2:33:51,-1.54,6.99,7.04,-0.05,0.01,0,
2:33:52,-1.31,7.19,6.76,-0.1,0.05,-0.03,
2:33:53,-1.36,6.92,7.01,-0.1,0.03,-0.02,
2:33:54,-1.47,7.05,6.89,-0.05,0,-0.03,
2:33:55,-1.13,7.11,6.88,-0.04,0.03,-0.06,
2:33:56,-1.52,7.32,7.05,-0.1,0.01,-0.04,
2:33:57,-1.63,6.92,7.02,-0.03,0.01,-0.04,
2:33:58,-1.46,7.04,6.98,-0.1,0.03,-0.02,
2:33:59,-1.42,7.14,6.9,-0.08,0.08,-0.02,
2:34:00,-1.66,6.85,6.92,-0.1,0.03,-0.03,
2:34:01,-1.24,7.09,6.88,-0.05,0.03,-0.01,
2:34:02,-1.5,7,7.02,-0.08,0.05,0,
2:34:03,-1.51,6.84,7.04,-0.09,0.08,-0.01,
2:34:04,-1.49,6.91,7.06,-0.05,0.02,-0.01,
2:34:05,-1.47,6.85,7.06,0.02,0.03,-0.01,
2:34:06,-1.54,6.85,6.96,-0.07,0.06,-0.03,
2:34:07,-1.54,6.93,7.01,-0.12,0.03,-0.03,
2:34:08,-1.23,7.08,6.87,-0.07,0,-0.04,
2:34:09,-1.58,7.01,6.98,-0.11,0.02,-0.02,
2:34:10,-1.6,6.93,7.08,-0.07,0.02,-0.05,
2:34:11,-1.58,6.84,7.13,-0.04,0.01,-0.03,
2:34:12,-1.4,7.02,6.93,-0.05,0.03,-0.03,
2:34:13,-1.75,7.22,7.44,-0.14,0.12,0.03,
2:34:14,-1.54,6.92,7.01,0.05,0,-0.02,
2:34:15,-1.41,6.96,6.9,-0.07,0.03,-0.02,
2:34:16,-1.62,6.83,7.01,-0.05,0.02,-0.01,
2:34:17,-1.63,7.02,6.96,-0.09,0.06,0,
2:34:18,-2.24,6.65,7.26,0.04,-0.02,-0.07,
2:34:19,-1.42,6.81,7.01,-0.07,-0.01,-0.02,
2:34:20,-1.56,6.76,7.18,-0.08,0.04,-0.03,
2:34:21,-1.58,6.85,7.04,-0.1,0.02,-0.02,
2:34:22,-1.81,6.73,7.1,-0.12,0.05,0.02,
2:34:23,-1.63,6.86,7.06,-0.1,0.06,-0.02,
2:34:24,-1.6,6.78,7.17,-0.02,0,-0.02,
2:34:25,-1.5,6.73,7.03,-0.05,0.02,-0.01,
2:34:26,-1.53,6.79,6.93,-0.09,0.02,-0.03,
2:34:27,-1.31,6.94,6.94,-0.08,0.08,0,
2:34:28,-1.73,6.83,6.88,-0.21,0.13,0.03,
2:34:29,-1.52,6.83,7.12,-0.09,0.06,0.01,
2:34:30,-1.7,6.75,7.13,-0.04,0.03,-0.04,
2:34:31,-1.48,7.06,6.92,-0.05,0.02,0,
2:34:32,-1.41,6.89,7.11,-0.02,0.01,-0.02,
2:34:33,-1.38,6.98,7.01,-0.07,-0.03,-0.02,
2:34:34,-1.52,6.93,6.93,-0.13,0.03,-0.02,
2:34:35,-1.61,6.95,7.08,-0.07,0.04,-0.03,
2:34:36,-1.53,6.87,7,-0.04,-0.01,-0.08,
2:34:37,-1.68,6.94,6.98,-0.09,0.04,0,
2:34:38,-1.19,6.98,6.9,-0.02,-0.01,0.02,
2:34:39,-1.3,6.93,7.14,-0.03,0.01,-0.04,
2:34:40,-0.87,6.92,6.8,-0.05,-0.02,-0.03,
2:34:41,-1.22,7.03,7.01,-0.04,0.02,-0.03,
2:34:42,-1.11,6.99,7.02,-0.05,0,-0.03,
2:34:43,-0.97,7.01,7.03,-0.06,0.01,-0.06,
2:34:44,-1.06,7.08,7,-0.08,-0.01,-0.03,
2:34:45,-1.35,6.73,7.28,-0.08,0.02,-0.06,
2:34:46,-1.61,6.2,6.7,-0.24,0.13,-0.03,
2:34:47,-1.32,6.94,6.96,-0.13,0.07,-0.02,
2:34:48,-1.02,7.35,6.78,-0.04,0.05,-0.07,
2:34:49,-0.97,7.05,7.05,-0.17,0.08,-0.01,
2:34:50,-1.59,7.22,6.96,-0.16,0.09,0.06,
2:34:51,-1.22,6.69,6.95,-0.08,0.04,0.02,
2:34:52,-0.85,7.16,6.62,0.01,0,-0.05,
2:34:53,-0.91,7.26,7.01,-0.1,0.11,-0.05,
2:34:54,-0.77,6.93,7.06,-0.06,0.05,0.02,
2:34:55,-0.73,7.11,7.02,-0.09,0.06,0.01,
2:34:56,-0.64,7.17,6.94,-0.03,-0.08,-0.07,
2:34:57,-0.75,7.03,6.95,-0.01,0.01,0,
2:34:58,-1.43,6.79,7.17,0.04,-0.07,-0.08,
2:34:59,-0.85,6.99,7.11,-0.12,0.02,-0.02,
2:35:00,-0.47,7.28,6.99,-0.08,0.05,0.02,
2:35:01,-0.92,6.98,6.99,-0.08,0,-0.06,
2:35:02,-0.14,7.46,7,0.06,-0.05,-0.03,
2:35:03,-0.85,7.1,7.04,-0.09,0,-0.04,
2:35:04,-0.53,7.26,6.93,-0.07,0.04,-0.02,
2:35:05,-0.86,7.12,6.82,-0.08,0,-0.04,
2:35:06,-1.06,7.02,7.05,-0.07,-0.02,0,
2:35:07,-1.07,7.11,6.93,-0.08,0.06,-0.04,
2:35:08,-1.08,7.24,6.63,-0.08,0,-0.03,
2:35:09,-0.97,7.12,6.97,-0.11,0.08,0.11,
2:35:10,-0.98,7.13,7.05,-0.11,0.07,-0.01,
2:35:11,-1.2,7.07,6.99,-0.08,0.07,0.01,
2:35:12,-1.07,7.02,7.07,-0.06,0.01,-0.01,
2:35:13,-1.18,7.03,7.14,-0.08,-0.01,-0.03,
2:35:14,-0.95,6.95,7.17,-0.03,0.1,-0.04,
2:35:15,-1.44,6.93,7.27,-0.11,0.01,-0.06,
2:35:16,-1.43,7,7.11,0.03,-0.08,-0.06,
2:35:17,-0.89,6.97,7,-0.06,0,-0.03,
2:35:18,-0.85,7.21,6.87,-0.15,0.06,0.02,
2:35:19,-1.17,7.24,6.85,-0.05,0,-0.02,
2:35:20,-1.24,7.37,6.75,-0.16,0.12,-0.01,
2:35:21,-0.9,7.42,6.65,-0.25,0.16,0.04,
2:35:22,-1.25,7.17,6.69,-0.05,0.03,-0.02,
2:35:23,-1.28,7.18,6.88,-0.09,0.04,-0.01,
2:35:24,-1.27,7.35,6.83,-0.07,0.05,-0.04,
2:35:25,-1.18,7.27,6.69,-0.09,0.03,-0.03,
2:35:26,-1.22,7.19,6.81,-0.1,0.07,-0.01,
2:35:27,-1.33,7.22,6.86,-0.08,0.01,-0.02,
2:35:28,-1.46,7.17,6.77,-0.06,0.02,-0.03,
2:35:29,-1.42,7.2,6.82,-0.09,0.05,-0.07,
2:35:30,-1.32,7.13,6.81,-0.04,0,0,
2:35:31,-1.12,7.18,7.05,-0.12,0.03,-0.01,
2:35:32,-1.33,7.03,7.01,0,0.02,-0.01,
2:35:33,-1.47,6.87,6.91,-0.09,-0.02,-0.05,
2:35:34,-1.34,6.99,7.09,-0.05,0.01,0,
2:35:35,-1.05,7.25,6.97,0.03,-0.04,-0.01,
2:35:36,-1.37,7.19,6.75,-0.03,0.06,-0.04,
2:35:37,-1.45,7.19,6.82,-0.08,0.02,-0.03,
2:35:38,-0.83,7.07,6.94,-0.1,0.01,-0.03,
2:35:39,-1.12,6.93,7.14,-0.12,0.04,-0.02,
2:35:40,-0.99,7.21,6.99,-0.09,0.04,-0.03,
2:35:41,-1.08,6.97,7.01,-0.06,0.04,-0.01,
2:35:42,-1.08,7.03,6.96,-0.08,0.02,-0.02,
2:35:43,-1.23,7.05,7.13,-0.09,0.05,-0.02,
2:35:44,-1.31,7.02,7.02,-0.08,0.05,-0.01,
2:35:45,-1.14,6.99,7.03,-0.08,0.01,-0.05,
2:35:46,-1.31,6.92,6.98,-0.12,0.04,-0.02,
2:35:47,-1.19,7.04,7.16,-0.07,-0.01,-0.04,
2:35:48,-1.54,6.78,7,-0.09,0.01,-0.03,
2:35:49,-1.39,6.86,7.01,-0.09,0.06,-0.02,
2:35:50,-1.33,6.96,7.19,-0.06,0.06,-0.02,
2:35:51,-1.35,6.9,7.15,-0.07,0.04,-0.01,
2:35:52,-1.2,6.92,7.09,-0.09,0.05,-0.02,
2:35:53,-1.42,6.86,7.06,-0.08,0.04,-0.03,
2:35:54,-0.76,6.95,7.04,-0.11,-0.02,-0.03,
2:35:55,-1.05,7.01,7.26,-0.06,0.06,-0.03,
2:35:56,-0.93,7.02,7.12,-0.07,0.03,-0.02,
2:35:57,-0.85,7.07,6.99,-0.03,0.03,-0.02,
2:35:58,-0.9,6.99,7.08,-0.07,0.05,-0.02,
2:35:59,-1.04,6.89,7.16,-0.03,0.01,-0.01,
2:36:00,-1.34,6.77,7.19,-0.06,0.04,-0.04,
2:36:01,-0.92,6.86,7.24,-0.08,0.01,-0.05,
2:36:02,-1.22,6.87,7.23,-0.08,0.01,0,
2:36:03,-0.96,6.93,7.29,-0.07,0.04,-0.03,
2:36:04,-1.13,6.81,7.21,-0.11,0.03,0,
2:36:05,-1.03,6.81,7.12,-0.06,0.03,-0.01,
2:36:06,-0.87,6.96,7.07,-0.12,0.1,0,
2:36:07,-0.89,6.98,7.25,-0.09,0.05,-0.02,
2:36:08,-0.99,6.88,7.22,-0.05,0.03,-0.01,
2:36:09,-0.97,6.85,7.22,-0.06,-0.02,-0.05,
2:36:10,-0.92,6.86,7.27,-0.05,0.02,-0.03,
2:36:11,-1.04,6.86,7.17,-0.09,0.02,-0.03,
